#cosalfa	Acceptance
-5.815000000000000169e-01 0.000000000000000000e+00
-5.807499999999999885e-01 0.000000000000000000e+00
-5.800000000000000711e-01 0.000000000000000000e+00
-5.792500000000000426e-01 0.000000000000000000e+00
-5.785000000000000142e-01 0.000000000000000000e+00
-5.777499999999999858e-01 0.000000000000000000e+00
-5.769999999999999574e-01 0.000000000000000000e+00
-5.762499999999999289e-01 0.000000000000000000e+00
-5.755000000000000115e-01 0.000000000000000000e+00
-5.747499999999999831e-01 0.000000000000000000e+00
-5.740000000000000657e-01 0.000000000000000000e+00
-5.732500000000000373e-01 0.000000000000000000e+00
-5.725000000000000089e-01 0.000000000000000000e+00
-5.717499999999999805e-01 0.000000000000000000e+00
-5.709999999999999520e-01 0.000000000000000000e+00
-5.702499999999999236e-01 0.000000000000000000e+00
-5.695000000000000062e-01 0.000000000000000000e+00
-5.687499999999999778e-01 0.000000000000000000e+00
-5.680000000000000604e-01 0.000000000000000000e+00
-5.672500000000000320e-01 0.000000000000000000e+00
-5.665000000000000036e-01 0.000000000000000000e+00
-5.657499999999999751e-01 0.000000000000000000e+00
-5.649999999999999467e-01 0.000000000000000000e+00
-5.642499999999999183e-01 0.000000000000000000e+00
-5.635000000000000009e-01 0.000000000000000000e+00
-5.627499999999999725e-01 0.000000000000000000e+00
-5.620000000000000551e-01 0.000000000000000000e+00
-5.612500000000000266e-01 0.000000000000000000e+00
-5.604999999999999982e-01 0.000000000000000000e+00
-5.597499999999999698e-01 0.000000000000000000e+00
-5.589999999999999414e-01 0.000000000000000000e+00
-5.582499999999999130e-01 0.000000000000000000e+00
-5.574999999999999956e-01 0.000000000000000000e+00
-5.567499999999999671e-01 0.000000000000000000e+00
-5.560000000000000497e-01 0.000000000000000000e+00
-5.552500000000000213e-01 0.000000000000000000e+00
-5.544999999999999929e-01 0.000000000000000000e+00
-5.537499999999999645e-01 0.000000000000000000e+00
-5.529999999999999361e-01 0.000000000000000000e+00
-5.522499999999999076e-01 0.000000000000000000e+00
-5.514999999999999902e-01 0.000000000000000000e+00
-5.507500000000000728e-01 0.000000000000000000e+00
-5.500000000000000444e-01 0.000000000000000000e+00
-5.492500000000000160e-01 0.000000000000000000e+00
-5.484999999999999876e-01 0.000000000000000000e+00
-5.477499999999999591e-01 0.000000000000000000e+00
-5.469999999999999307e-01 0.000000000000000000e+00
-5.462500000000000133e-01 0.000000000000000000e+00
-5.454999999999999849e-01 0.000000000000000000e+00
-5.447500000000000675e-01 0.000000000000000000e+00
-5.440000000000000391e-01 0.000000000000000000e+00
-5.432500000000000107e-01 0.000000000000000000e+00
-5.424999999999999822e-01 0.000000000000000000e+00
-5.417499999999999538e-01 0.000000000000000000e+00
-5.409999999999999254e-01 0.000000000000000000e+00
-5.402500000000000080e-01 0.000000000000000000e+00
-5.394999999999999796e-01 0.000000000000000000e+00
-5.387500000000000622e-01 0.000000000000000000e+00
-5.380000000000000338e-01 0.000000000000000000e+00
-5.372500000000000053e-01 0.000000000000000000e+00
-5.364999999999999769e-01 0.000000000000000000e+00
-5.357499999999999485e-01 0.000000000000000000e+00
-5.349999999999999201e-01 0.000000000000000000e+00
-5.342500000000000027e-01 0.000000000000000000e+00
-5.334999999999999742e-01 0.000000000000000000e+00
-5.327500000000000568e-01 0.000000000000000000e+00
-5.320000000000000284e-01 0.000000000000000000e+00
-5.312500000000000000e-01 0.000000000000000000e+00
-5.304999999999999716e-01 0.000000000000000000e+00
-5.297499999999999432e-01 0.000000000000000000e+00
-5.289999999999999147e-01 0.000000000000000000e+00
-5.282499999999999973e-01 0.000000000000000000e+00
-5.274999999999999689e-01 0.000000000000000000e+00
-5.267500000000000515e-01 0.000000000000000000e+00
-5.260000000000000231e-01 0.000000000000000000e+00
-5.252499999999999947e-01 0.000000000000000000e+00
-5.244999999999999662e-01 0.000000000000000000e+00
-5.237499999999999378e-01 0.000000000000000000e+00
-5.229999999999999094e-01 0.000000000000000000e+00
-5.222499999999999920e-01 0.000000000000000000e+00
-5.214999999999999636e-01 0.000000000000000000e+00
-5.207500000000000462e-01 0.000000000000000000e+00
-5.200000000000000178e-01 0.000000000000000000e+00
-5.192499999999999893e-01 0.000000000000000000e+00
-5.184999999999999609e-01 0.000000000000000000e+00
-5.177499999999999325e-01 0.000000000000000000e+00
-5.170000000000000151e-01 0.000000000000000000e+00
-5.162499999999999867e-01 0.000000000000000000e+00
-5.155000000000000693e-01 0.000000000000000000e+00
-5.147500000000000409e-01 0.000000000000000000e+00
-5.140000000000000124e-01 0.000000000000000000e+00
-5.132499999999999840e-01 0.000000000000000000e+00
-5.124999999999999556e-01 0.000000000000000000e+00
-5.117499999999999272e-01 0.000000000000000000e+00
-5.110000000000000098e-01 0.000000000000000000e+00
-5.102499999999999813e-01 0.000000000000000000e+00
-5.095000000000000639e-01 0.000000000000000000e+00
-5.087500000000000355e-01 0.000000000000000000e+00
-5.080000000000000071e-01 0.000000000000000000e+00
-5.072499999999999787e-01 0.000000000000000000e+00
-5.064999999999999503e-01 0.000000000000000000e+00
-5.057499999999999218e-01 0.000000000000000000e+00
-5.050000000000000044e-01 0.000000000000000000e+00
-5.042499999999999760e-01 0.000000000000000000e+00
-5.035000000000000586e-01 0.000000000000000000e+00
-5.027500000000000302e-01 0.000000000000000000e+00
-5.020000000000000018e-01 0.000000000000000000e+00
-5.012499999999999734e-01 0.000000000000000000e+00
-5.004999999999999449e-01 0.000000000000000000e+00
-4.997500000000000275e-01 0.000000000000000000e+00
-4.989999999999999991e-01 0.000000000000000000e+00
-4.982499999999999707e-01 0.000000000000000000e+00
-4.974999999999999423e-01 0.000000000000000000e+00
-4.967500000000000249e-01 0.000000000000000000e+00
-4.959999999999999964e-01 0.000000000000000000e+00
-4.952499999999999680e-01 0.000000000000000000e+00
-4.944999999999999396e-01 0.000000000000000000e+00
-4.937500000000000222e-01 0.000000000000000000e+00
-4.929999999999999938e-01 0.000000000000000000e+00
-4.922499999999999654e-01 0.000000000000000000e+00
-4.914999999999999369e-01 0.000000000000000000e+00
-4.907500000000000195e-01 0.000000000000000000e+00
-4.899999999999999911e-01 0.000000000000000000e+00
-4.892499999999999627e-01 0.000000000000000000e+00
-4.884999999999999343e-01 0.000000000000000000e+00
-4.877500000000000169e-01 0.000000000000000000e+00
-4.869999999999999885e-01 0.000000000000000000e+00
-4.862499999999999600e-01 0.000000000000000000e+00
-4.855000000000000426e-01 0.000000000000000000e+00
-4.847500000000000142e-01 0.000000000000000000e+00
-4.839999999999999858e-01 0.000000000000000000e+00
-4.832499999999999574e-01 0.000000000000000000e+00
-4.825000000000000400e-01 0.000000000000000000e+00
-4.817500000000000115e-01 0.000000000000000000e+00
-4.809999999999999831e-01 0.000000000000000000e+00
-4.802499999999999547e-01 0.000000000000000000e+00
-4.795000000000000373e-01 0.000000000000000000e+00
-4.787500000000000089e-01 0.000000000000000000e+00
-4.779999999999999805e-01 0.000000000000000000e+00
-4.772499999999999520e-01 0.000000000000000000e+00
-4.765000000000000346e-01 0.000000000000000000e+00
-4.757500000000000062e-01 0.000000000000000000e+00
-4.749999999999999778e-01 0.000000000000000000e+00
-4.742499999999999494e-01 0.000000000000000000e+00
-4.735000000000000320e-01 0.000000000000000000e+00
-4.727500000000000036e-01 0.000000000000000000e+00
-4.719999999999999751e-01 0.000000000000000000e+00
-4.712499999999999467e-01 0.000000000000000000e+00
-4.705000000000000293e-01 0.000000000000000000e+00
-4.697500000000000009e-01 0.000000000000000000e+00
-4.689999999999999725e-01 0.000000000000000000e+00
-4.682499999999999440e-01 0.000000000000000000e+00
-4.675000000000000266e-01 0.000000000000000000e+00
-4.667499999999999982e-01 0.000000000000000000e+00
-4.659999999999999698e-01 0.000000000000000000e+00
-4.652499999999999414e-01 0.000000000000000000e+00
-4.645000000000000240e-01 0.000000000000000000e+00
-4.637499999999999956e-01 0.000000000000000000e+00
-4.629999999999999671e-01 0.000000000000000000e+00
-4.622499999999999387e-01 0.000000000000000000e+00
-4.615000000000000213e-01 0.000000000000000000e+00
-4.607499999999999929e-01 0.000000000000000000e+00
-4.599999999999999645e-01 0.000000000000000000e+00
-4.592499999999999361e-01 0.000000000000000000e+00
-4.585000000000000187e-01 0.000000000000000000e+00
-4.577499999999999902e-01 0.000000000000000000e+00
-4.569999999999999618e-01 0.000000000000000000e+00
-4.562499999999999334e-01 0.000000000000000000e+00
-4.555000000000000160e-01 0.000000000000000000e+00
-4.547499999999999876e-01 0.000000000000000000e+00
-4.539999999999999591e-01 0.000000000000000000e+00
-4.532500000000000417e-01 0.000000000000000000e+00
-4.525000000000000133e-01 0.000000000000000000e+00
-4.517499999999999849e-01 0.000000000000000000e+00
-4.509999999999999565e-01 0.000000000000000000e+00
-4.502500000000000391e-01 0.000000000000000000e+00
-4.495000000000000107e-01 0.000000000000000000e+00
-4.487499999999999822e-01 0.000000000000000000e+00
-4.479999999999999538e-01 0.000000000000000000e+00
-4.472500000000000364e-01 0.000000000000000000e+00
-4.465000000000000080e-01 0.000000000000000000e+00
-4.457499999999999796e-01 0.000000000000000000e+00
-4.449999999999999512e-01 0.000000000000000000e+00
-4.442500000000000338e-01 0.000000000000000000e+00
-4.435000000000000053e-01 0.000000000000000000e+00
-4.427499999999999769e-01 0.000000000000000000e+00
-4.419999999999999485e-01 0.000000000000000000e+00
-4.412500000000000311e-01 0.000000000000000000e+00
-4.405000000000000027e-01 0.000000000000000000e+00
-4.397499999999999742e-01 0.000000000000000000e+00
-4.389999999999999458e-01 0.000000000000000000e+00
-4.382500000000000284e-01 0.000000000000000000e+00
-4.375000000000000000e-01 0.000000000000000000e+00
-4.367499999999999716e-01 0.000000000000000000e+00
-4.359999999999999432e-01 0.000000000000000000e+00
-4.352500000000000258e-01 0.000000000000000000e+00
-4.344999999999999973e-01 0.000000000000000000e+00
-4.337499999999999689e-01 0.000000000000000000e+00
-4.329999999999999405e-01 0.000000000000000000e+00
-4.322500000000000231e-01 0.000000000000000000e+00
-4.314999999999999947e-01 0.000000000000000000e+00
-4.307499999999999662e-01 0.000000000000000000e+00
-4.299999999999999378e-01 0.000000000000000000e+00
-4.292500000000000204e-01 0.000000000000000000e+00
-4.284999999999999920e-01 0.000000000000000000e+00
-4.277499999999999636e-01 0.000000000000000000e+00
-4.269999999999999352e-01 0.000000000000000000e+00
-4.262500000000000178e-01 0.000000000000000000e+00
-4.254999999999999893e-01 0.000000000000000000e+00
-4.247499999999999609e-01 0.000000000000000000e+00
-4.239999999999999325e-01 0.000000000000000000e+00
-4.232500000000000151e-01 0.000000000000000000e+00
-4.224999999999999867e-01 0.000000000000000000e+00
-4.217499999999999583e-01 0.000000000000000000e+00
-4.210000000000000409e-01 0.000000000000000000e+00
-4.202500000000000124e-01 0.000000000000000000e+00
-4.194999999999999840e-01 0.000000000000000000e+00
-4.187499999999999556e-01 0.000000000000000000e+00
-4.180000000000000382e-01 0.000000000000000000e+00
-4.172500000000000098e-01 0.000000000000000000e+00
-4.164999999999999813e-01 0.000000000000000000e+00
-4.157499999999999529e-01 0.000000000000000000e+00
-4.150000000000000355e-01 0.000000000000000000e+00
-4.142500000000000071e-01 0.000000000000000000e+00
-4.134999999999999787e-01 0.000000000000000000e+00
-4.127499999999999503e-01 0.000000000000000000e+00
-4.120000000000000329e-01 0.000000000000000000e+00
-4.112500000000000044e-01 0.000000000000000000e+00
-4.104999999999999760e-01 0.000000000000000000e+00
-4.097499999999999476e-01 0.000000000000000000e+00
-4.090000000000000302e-01 0.000000000000000000e+00
-4.082500000000000018e-01 0.000000000000000000e+00
-4.074999999999999734e-01 0.000000000000000000e+00
-4.067499999999999449e-01 0.000000000000000000e+00
-4.060000000000000275e-01 0.000000000000000000e+00
-4.052499999999999991e-01 0.000000000000000000e+00
-4.044999999999999707e-01 0.000000000000000000e+00
-4.037499999999999423e-01 0.000000000000000000e+00
-4.030000000000000249e-01 0.000000000000000000e+00
-4.022499999999999964e-01 0.000000000000000000e+00
-4.014999999999999680e-01 0.000000000000000000e+00
-4.007499999999999396e-01 0.000000000000000000e+00
-4.000000000000000222e-01 0.000000000000000000e+00
-3.992499999999999938e-01 0.000000000000000000e+00
-3.984999999999999654e-01 0.000000000000000000e+00
-3.977499999999999369e-01 0.000000000000000000e+00
-3.970000000000000195e-01 0.000000000000000000e+00
-3.962499999999999911e-01 0.000000000000000000e+00
-3.954999999999999627e-01 0.000000000000000000e+00
-3.947499999999999343e-01 0.000000000000000000e+00
-3.940000000000000169e-01 0.000000000000000000e+00
-3.932499999999999885e-01 0.000000000000000000e+00
-3.924999999999999600e-01 0.000000000000000000e+00
-3.917500000000000426e-01 0.000000000000000000e+00
-3.910000000000000142e-01 0.000000000000000000e+00
-3.902499999999999858e-01 0.000000000000000000e+00
-3.894999999999999574e-01 0.000000000000000000e+00
-3.887500000000000400e-01 0.000000000000000000e+00
-3.880000000000000115e-01 0.000000000000000000e+00
-3.872499999999999831e-01 0.000000000000000000e+00
-3.864999999999999547e-01 0.000000000000000000e+00
-3.857500000000000373e-01 0.000000000000000000e+00
-3.850000000000000089e-01 0.000000000000000000e+00
-3.842499999999999805e-01 0.000000000000000000e+00
-3.834999999999999520e-01 0.000000000000000000e+00
-3.827500000000000346e-01 0.000000000000000000e+00
-3.820000000000000062e-01 0.000000000000000000e+00
-3.812499999999999778e-01 0.000000000000000000e+00
-3.804999999999999494e-01 0.000000000000000000e+00
-3.797500000000000320e-01 0.000000000000000000e+00
-3.790000000000000036e-01 0.000000000000000000e+00
-3.782499999999999751e-01 0.000000000000000000e+00
-3.774999999999999467e-01 0.000000000000000000e+00
-3.767500000000000293e-01 0.000000000000000000e+00
-3.760000000000000009e-01 0.000000000000000000e+00
-3.752499999999999725e-01 0.000000000000000000e+00
-3.744999999999999440e-01 0.000000000000000000e+00
-3.737500000000000266e-01 0.000000000000000000e+00
-3.729999999999999982e-01 0.000000000000000000e+00
-3.722499999999999698e-01 0.000000000000000000e+00
-3.714999999999999414e-01 0.000000000000000000e+00
-3.707500000000000240e-01 0.000000000000000000e+00
-3.699999999999999956e-01 0.000000000000000000e+00
-3.692499999999999671e-01 0.000000000000000000e+00
-3.684999999999999387e-01 0.000000000000000000e+00
-3.677500000000000213e-01 0.000000000000000000e+00
-3.669999999999999929e-01 0.000000000000000000e+00
-3.662499999999999645e-01 0.000000000000000000e+00
-3.654999999999999361e-01 0.000000000000000000e+00
-3.647500000000000187e-01 0.000000000000000000e+00
-3.639999999999999902e-01 0.000000000000000000e+00
-3.632499999999999618e-01 0.000000000000000000e+00
-3.624999999999999334e-01 0.000000000000000000e+00
-3.617500000000000160e-01 0.000000000000000000e+00
-3.609999999999999876e-01 0.000000000000000000e+00
-3.602499999999999591e-01 0.000000000000000000e+00
-3.595000000000000417e-01 0.000000000000000000e+00
-3.587500000000000133e-01 0.000000000000000000e+00
-3.579999999999999849e-01 0.000000000000000000e+00
-3.572499999999999565e-01 0.000000000000000000e+00
-3.565000000000000391e-01 0.000000000000000000e+00
-3.557500000000000107e-01 0.000000000000000000e+00
-3.549999999999999822e-01 0.000000000000000000e+00
-3.542499999999999538e-01 0.000000000000000000e+00
-3.535000000000000364e-01 0.000000000000000000e+00
-3.527500000000000080e-01 0.000000000000000000e+00
-3.519999999999999796e-01 0.000000000000000000e+00
-3.512499999999999512e-01 0.000000000000000000e+00
-3.505000000000000338e-01 0.000000000000000000e+00
-3.497500000000000053e-01 0.000000000000000000e+00
-3.489999999999999769e-01 0.000000000000000000e+00
-3.482499999999999485e-01 0.000000000000000000e+00
-3.475000000000000311e-01 0.000000000000000000e+00
-3.467500000000000027e-01 0.000000000000000000e+00
-3.459999999999999742e-01 0.000000000000000000e+00
-3.452499999999999458e-01 0.000000000000000000e+00
-3.445000000000000284e-01 0.000000000000000000e+00
-3.437500000000000000e-01 0.000000000000000000e+00
-3.429999999999999716e-01 0.000000000000000000e+00
-3.422499999999999432e-01 0.000000000000000000e+00
-3.415000000000000258e-01 0.000000000000000000e+00
-3.407499999999999973e-01 0.000000000000000000e+00
-3.399999999999999689e-01 0.000000000000000000e+00
-3.392499999999999405e-01 0.000000000000000000e+00
-3.385000000000000231e-01 0.000000000000000000e+00
-3.377499999999999947e-01 0.000000000000000000e+00
-3.369999999999999662e-01 0.000000000000000000e+00
-3.362499999999999378e-01 0.000000000000000000e+00
-3.355000000000000204e-01 0.000000000000000000e+00
-3.347499999999999920e-01 0.000000000000000000e+00
-3.339999999999999636e-01 0.000000000000000000e+00
-3.332499999999999352e-01 0.000000000000000000e+00
-3.325000000000000178e-01 0.000000000000000000e+00
-3.317499999999999893e-01 0.000000000000000000e+00
-3.309999999999999609e-01 0.000000000000000000e+00
-3.302499999999999325e-01 0.000000000000000000e+00
-3.295000000000000151e-01 0.000000000000000000e+00
-3.287499999999999867e-01 0.000000000000000000e+00
-3.279999999999999583e-01 0.000000000000000000e+00
-3.272500000000000409e-01 0.000000000000000000e+00
-3.265000000000000124e-01 0.000000000000000000e+00
-3.257499999999999840e-01 0.000000000000000000e+00
-3.249999999999999556e-01 0.000000000000000000e+00
-3.242500000000000382e-01 0.000000000000000000e+00
-3.235000000000000098e-01 0.000000000000000000e+00
-3.227499999999999813e-01 0.000000000000000000e+00
-3.219999999999999529e-01 0.000000000000000000e+00
-3.212500000000000355e-01 0.000000000000000000e+00
-3.205000000000000071e-01 0.000000000000000000e+00
-3.197499999999999787e-01 0.000000000000000000e+00
-3.189999999999999503e-01 0.000000000000000000e+00
-3.182500000000000329e-01 0.000000000000000000e+00
-3.175000000000000044e-01 0.000000000000000000e+00
-3.167499999999999760e-01 0.000000000000000000e+00
-3.159999999999999476e-01 0.000000000000000000e+00
-3.152500000000000302e-01 0.000000000000000000e+00
-3.145000000000000018e-01 0.000000000000000000e+00
-3.137499999999999734e-01 0.000000000000000000e+00
-3.129999999999999449e-01 0.000000000000000000e+00
-3.122500000000000275e-01 0.000000000000000000e+00
-3.114999999999999991e-01 0.000000000000000000e+00
-3.107499999999999707e-01 0.000000000000000000e+00
-3.099999999999999423e-01 0.000000000000000000e+00
-3.092500000000000249e-01 0.000000000000000000e+00
-3.084999999999999964e-01 0.000000000000000000e+00
-3.077499999999999680e-01 0.000000000000000000e+00
-3.069999999999999396e-01 0.000000000000000000e+00
-3.062500000000000222e-01 0.000000000000000000e+00
-3.054999999999999938e-01 0.000000000000000000e+00
-3.047499999999999654e-01 0.000000000000000000e+00
-3.039999999999999369e-01 0.000000000000000000e+00
-3.032500000000000195e-01 0.000000000000000000e+00
-3.024999999999999911e-01 0.000000000000000000e+00
-3.017499999999999627e-01 0.000000000000000000e+00
-3.009999999999999343e-01 0.000000000000000000e+00
-3.002500000000000169e-01 0.000000000000000000e+00
-2.994999999999999885e-01 0.000000000000000000e+00
-2.987499999999999600e-01 0.000000000000000000e+00
-2.979999999999999316e-01 0.000000000000000000e+00
-2.972500000000000142e-01 0.000000000000000000e+00
-2.964999999999999858e-01 0.000000000000000000e+00
-2.957499999999999574e-01 0.000000000000000000e+00
-2.950000000000000400e-01 0.000000000000000000e+00
-2.942500000000000115e-01 0.000000000000000000e+00
-2.934999999999999831e-01 0.000000000000000000e+00
-2.927499999999999547e-01 0.000000000000000000e+00
-2.920000000000000373e-01 0.000000000000000000e+00
-2.912500000000000089e-01 0.000000000000000000e+00
-2.904999999999999805e-01 0.000000000000000000e+00
-2.897499999999999520e-01 0.000000000000000000e+00
-2.890000000000000346e-01 0.000000000000000000e+00
-2.882500000000000062e-01 0.000000000000000000e+00
-2.874999999999999778e-01 0.000000000000000000e+00
-2.867499999999999494e-01 0.000000000000000000e+00
-2.860000000000000320e-01 0.000000000000000000e+00
-2.852500000000000036e-01 0.000000000000000000e+00
-2.844999999999999751e-01 0.000000000000000000e+00
-2.837499999999999467e-01 0.000000000000000000e+00
-2.830000000000000293e-01 0.000000000000000000e+00
-2.822500000000000009e-01 0.000000000000000000e+00
-2.814999999999999725e-01 0.000000000000000000e+00
-2.807499999999999440e-01 0.000000000000000000e+00
-2.800000000000000266e-01 0.000000000000000000e+00
-2.792499999999999982e-01 0.000000000000000000e+00
-2.784999999999999698e-01 0.000000000000000000e+00
-2.777499999999999414e-01 0.000000000000000000e+00
-2.770000000000000240e-01 0.000000000000000000e+00
-2.762499999999999956e-01 0.000000000000000000e+00
-2.754999999999999671e-01 0.000000000000000000e+00
-2.747499999999999387e-01 0.000000000000000000e+00
-2.740000000000000213e-01 0.000000000000000000e+00
-2.732499999999999929e-01 0.000000000000000000e+00
-2.724999999999999645e-01 0.000000000000000000e+00
-2.717499999999999361e-01 0.000000000000000000e+00
-2.710000000000000187e-01 0.000000000000000000e+00
-2.702499999999999902e-01 0.000000000000000000e+00
-2.694999999999999618e-01 0.000000000000000000e+00
-2.687499999999999334e-01 0.000000000000000000e+00
-2.680000000000000160e-01 0.000000000000000000e+00
-2.672499999999999876e-01 0.000000000000000000e+00
-2.664999999999999591e-01 0.000000000000000000e+00
-2.657499999999999307e-01 0.000000000000000000e+00
-2.650000000000000133e-01 0.000000000000000000e+00
-2.642499999999999849e-01 0.000000000000000000e+00
-2.634999999999999565e-01 0.000000000000000000e+00
-2.627500000000000391e-01 0.000000000000000000e+00
-2.620000000000000107e-01 0.000000000000000000e+00
-2.612499999999999822e-01 0.000000000000000000e+00
-2.604999999999999538e-01 0.000000000000000000e+00
-2.597500000000000364e-01 0.000000000000000000e+00
-2.590000000000000080e-01 0.000000000000000000e+00
-2.582499999999999796e-01 0.000000000000000000e+00
-2.574999999999999512e-01 0.000000000000000000e+00
-2.567500000000000338e-01 0.000000000000000000e+00
-2.560000000000000053e-01 0.000000000000000000e+00
-2.552499999999999769e-01 0.000000000000000000e+00
-2.544999999999999485e-01 0.000000000000000000e+00
-2.537500000000000311e-01 0.000000000000000000e+00
-2.530000000000000027e-01 0.000000000000000000e+00
-2.522499999999999742e-01 0.000000000000000000e+00
-2.514999999999999458e-01 0.000000000000000000e+00
-2.507500000000000284e-01 0.000000000000000000e+00
-2.500000000000000000e-01 0.000000000000000000e+00
-2.487499999999999989e-01 1.000000000000001132e-04
-2.474999999999999978e-01 2.000000000000002264e-04
-2.462499999999999967e-01 3.000000000000002990e-04
-2.449999999999999956e-01 4.000000000000004528e-04
-2.437499999999999944e-01 5.000000000000005525e-04
-2.424999999999999933e-01 6.000000000000005980e-04
-2.412499999999999922e-01 7.000000000000007518e-04
-2.399999999999999911e-01 8.000000000000009057e-04
-2.387499999999999900e-01 9.000000000000009511e-04
-2.374999999999999889e-01 1.000000000000001105e-03
-2.362499999999999878e-01 1.100000000000001150e-03
-2.349999999999999867e-01 1.200000000000001196e-03
-2.337500000000000133e-01 1.299999999999999290e-03
-2.324999999999999845e-01 1.400000000000001504e-03
-2.312500000000000111e-01 1.499999999999999381e-03
-2.300000000000000100e-01 1.599999999999999426e-03
-2.287500000000000089e-01 1.699999999999999688e-03
-2.275000000000000078e-01 1.799999999999999734e-03
-2.262500000000000067e-01 1.899999999999999779e-03
-2.250000000000000056e-01 2.000000000000000042e-03
-2.237500000000000044e-01 2.099999999999999870e-03
-2.225000000000000033e-01 2.200000000000000133e-03
-2.212500000000000022e-01 2.300000000000000395e-03
-2.200000000000000011e-01 2.400000000000000223e-03
-2.187500000000000000e-01 2.500000000000000486e-03
-2.174999999999999989e-01 2.600000000000000748e-03
-2.162499999999999978e-01 2.700000000000000577e-03
-2.149999999999999967e-01 2.800000000000000839e-03
-2.137499999999999956e-01 2.900000000000001101e-03
-2.124999999999999944e-01 3.000000000000000930e-03
-2.112499999999999933e-01 3.100000000000001192e-03
-2.099999999999999922e-01 3.200000000000001454e-03
-2.087499999999999911e-01 3.300000000000001283e-03
-2.074999999999999900e-01 3.400000000000001545e-03
-2.062499999999999889e-01 3.500000000000001374e-03
-2.050000000000000155e-01 3.599999999999999468e-03
-2.037499999999999867e-01 3.700000000000001898e-03
-2.025000000000000133e-01 3.799999999999999559e-03
-2.012499999999999845e-01 3.900000000000001989e-03
-2.000000000000000111e-01 4.000000000000000083e-03
-1.987499999999999822e-01 4.374999999999993477e-03
-1.975000000000000089e-01 4.749999999999970392e-03
-1.962500000000000078e-01 5.124999999999955980e-03
-1.950000000000000067e-01 5.499999999999940700e-03
-1.937500000000000056e-01 5.874999999999926288e-03
-1.925000000000000044e-01 6.249999999999911876e-03
-1.912500000000000033e-01 6.624999999999896597e-03
-1.900000000000000022e-01 6.999999999999881317e-03
-1.887500000000000011e-01 7.374999999999866905e-03
-1.875000000000000000e-01 7.749999999999852493e-03
-1.862499999999999989e-01 8.124999999999837214e-03
-1.849999999999999978e-01 8.499999999999823669e-03
-1.837499999999999967e-01 8.874999999999806655e-03
-1.824999999999999956e-01 9.249999999999793110e-03
-1.812499999999999944e-01 9.624999999999777830e-03
-1.799999999999999933e-01 9.999999999999762551e-03
-1.787499999999999922e-01 1.037499999999974901e-02
-1.774999999999999911e-01 1.074999999999973373e-02
-1.762500000000000178e-01 1.112499999999971151e-02
-1.749999999999999889e-01 1.149999999999970490e-02
-1.737500000000000155e-01 1.187499999999968095e-02
-1.724999999999999867e-01 1.224999999999967434e-02
-1.712500000000000133e-01 1.262499999999965039e-02
-1.699999999999999845e-01 1.299999999999964552e-02
-1.687500000000000111e-01 1.337499999999962157e-02
-1.674999999999999822e-01 1.374999999999961496e-02
-1.662500000000000089e-01 1.412499999999959274e-02
-1.649999999999999800e-01 1.449999999999958614e-02
-1.637500000000000067e-01 1.487499999999956218e-02
-1.624999999999999778e-01 1.524999999999955558e-02
-1.612500000000000044e-01 1.562499999999953336e-02
-1.600000000000000033e-01 1.599999999999951808e-02
-1.587500000000000022e-01 1.637499999999950107e-02
-1.575000000000000011e-01 1.674999999999948752e-02
-1.562500000000000000e-01 1.712499999999947398e-02
-1.549999999999999989e-01 1.749999999999946043e-02
-1.537499999999999978e-01 1.787499999999944342e-02
-1.524999999999999967e-01 1.824999999999942987e-02
-1.512499999999999956e-01 1.862499999999941286e-02
-1.499999999999999944e-01 1.899999999999939931e-02
-1.487499999999999933e-01 1.954999999999912016e-02
-1.474999999999999922e-01 2.009999999999912204e-02
-1.462499999999999911e-01 2.064999999999912045e-02
-1.450000000000000178e-01 2.119999999999910845e-02
-1.437499999999999889e-01 2.174999999999912420e-02
-1.425000000000000155e-01 2.229999999999911220e-02
-1.412499999999999867e-01 2.284999999999912448e-02
-1.400000000000000133e-01 2.339999999999911248e-02
-1.387499999999999845e-01 2.394999999999912477e-02
-1.375000000000000111e-01 2.449999999999911277e-02
-1.362499999999999822e-01 2.504999999999912505e-02
-1.350000000000000089e-01 2.559999999999911305e-02
-1.337499999999999800e-01 2.614999999999912533e-02
-1.325000000000000067e-01 2.669999999999911333e-02
-1.312499999999999778e-01 2.724999999999912909e-02
-1.300000000000000044e-01 2.779999999999911708e-02
-1.287500000000000033e-01 2.834999999999911896e-02
-1.275000000000000022e-01 2.889999999999911737e-02
-1.262500000000000011e-01 2.944999999999911577e-02
-1.250000000000000000e-01 2.999999999999911765e-02
-1.237499999999999989e-01 3.054999999999911953e-02
-1.224999999999999978e-01 3.109999999999912140e-02
-1.212499999999999967e-01 3.164999999999912328e-02
-1.199999999999999956e-01 3.219999999999911822e-02
-1.187499999999999944e-01 3.274999999999912009e-02
-1.174999999999999933e-01 3.329999999999912197e-02
-1.162499999999999922e-01 3.384999999999912385e-02
-1.149999999999999911e-01 3.439999999999912572e-02
-1.137499999999999900e-01 3.494999999999912066e-02
-1.124999999999999889e-01 3.549999999999912254e-02
-1.112499999999999878e-01 3.604999999999912441e-02
-1.099999999999999867e-01 3.659999999999911935e-02
-1.087499999999999856e-01 3.714999999999912816e-02
-1.074999999999999845e-01 3.769999999999912310e-02
-1.062499999999999833e-01 3.824999999999912498e-02
-1.050000000000000100e-01 3.879999999999911298e-02
